,ID,Hotel_Name,Address,State,Tel_No,Rating,Price,Latitude,Longitude
181,190,COPTHORNE ORCHID HOTEL PENANG,"Jalan Tanjung Bungah, 11200 Tanjung Bungah",Pulau Pinang,04 - 892 3333,4,175,5.4648985,100.284434
182,191,CORUS HOTEL,"Jalan Ampang, 50450 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2161 8888,4,240,3.1590323,101.7142178
183,192,CORUS PARADISE RESORT PORT DICKSON,"3.5KM, Jalan Pantai, 71000 Port Dickson",Negeri Sembilan,06-647 7600,4,143,2.5207171,101.8338187
184,193,COUNTRY GARDEN FOREST CITY GOLF HOTEL,"JALAN PERSIARAN GOLF 5, FOREST CITY GOLF RESORT, 81550 GELANG PATAH",Johor,07-535 2288,4,253,1.4107865,103.5533661
185,194,CRYSTAL CROWN HOTEL PETALING JAYA,"3rd Floor, Crystal crown Hotel, No. 12, Lorong Utara A, Off Jalan Utara, 46200 Petaling Jaya",Selangor,03-7958 4422,4,250,3.107903,101.645708
186,195,D039WHARF HOTEL SERVICED  RESIDENCE PORT DICKSON,"PERSIARAN WATERFRONT, PD WATERFRONT, 71000 PORT DICKSON",Negeri Sembilan,06-646 1888,4,157,2.5208366,101.8000423
187,196,DAMAI BEACH RESORT,"Teluk Bandung, Santubong, P.O. Box 2870, 93756 Kuching",Sarawak,082-335639,4,196,1.7468451,110.3145571
188,208,FAIRFIELD BY MARRIOT,"No.1, Lot 2203, 4172  4173, 2nd Floor-7th Floor, Old Airport Bintulu Paragong, 97000 Bintulu",Sarawak,086-851888,4,279,3.1750904,113.0400447
189,209,FLAMINGO HOTEL BY THE BEACH PENANG,"Jalan Tanjung Bungah, 11200 Tanjung Bungah",Pulau Pinang,04-892 7111,4,131,5.4648985,100.284434
190,210,FOUR POINTS BY SHERATON,"1201, Tower 3, Puchong Financial Corporate Centre (PFCC), Jln Puteri 1/2, Bandar Puteri,47100 Puchong",Selangor,03-58918888,4,207,3.0261095,101.6152365
191,211,FOUR POINTS BY SHERATON KUCHING,"Lot 3186, 3187, 3281  Part of Lot 7143, Block 16, KCLD, Lapangan Terbang Baru, 93350 Kuching",Sarawak,082-280888,4,132,1.5057381,110.3477305
192,212,FOUR POINTS BY SHERATON LANGKAWI RESORT,"Kuala Muda, Padang Matsirat, 07000 Langkawi",Kedah,04-952 7000,4,142,6.331283,99.724089
193,213,FOUR POINTS BY SHERATON SANDAKAN,"Sandakan Harbour Square, 90000",Sabah,089-244888,4,267,5.839444,118.1171729
194,214,FRASER PLACE KUALA LUMPUR,"Lot 163, No. 10, Jalan Perak, 50250 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-21186338,4,177,3.1545439,101.7090094
195,215,FURAMA BUKIT BINTANG,"136, Jalan Changkat Thambi Dollah, 55100 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2788 8888,4,297,3.140038,101.710434
196,216,GAYANA ECO RESORT,"Teluk Malahom, Pulau Gaya, 88000 Kota Kinabalu",Sabah,088-442233,4,294,5.9790955,116.0679858
197,217,GENO HOTEL ,"Jalan Subang Mas, Taman Subang Mas, 47620 UEP Subang Jaya",Selangor,03-50336666,4,257,3.0556139,101.5581811
198,218,GOLDEN SANDS RESORT BY SHANGRI-LA,"Batu Ferringhi Beach, Batu Feringghi, 11100",Pulau Pinang,04-8861911,4,203,5.4721662,100.2471883
199,219,GOLDENBAY HOTEL,"Lot 3493, Bintulu Town, Jalan Tun Razak, 97000 Bintulu",Sarawak,086-311113,4,142,3.1911734,113.0384661
200,220,GRAND ALORA ALOR SETAR,"No.888, Persiaran Bandar Baru Mergong, Lebuhraya Sultanah Bahiyah05150 Alor Setar",Kedah,04-770 8888,4,174,6.1297739,100.3434784
201,221,GRAND BLUEWAVE HOTEL JOHOR BAHRU,"No.9R, Jalan Bukit Meldrum, 80300 Johor Bahru",Johor,07-2216666,4,221,1.4610889,103.7690165
202,222,GRAND DARUL MAKMUR HOTEL KUANTAN,"LOT 510, LORONG GAMBUT OFF JALAN BESERAH, 25300 KUANTAN",Pahang,09-511 8888,4,234,3.8131101,103.3304603
203,223,GRAND MARGHERITA HOTEL,"Jalan Tunku Abdul Rahman, 93100 Kuching",Sarawak,082-532111,4,186,1.5582181,110.3515528
204,224,GRAND PALACE HOTEL,"2nd-6th Floor, Lot 638, Block 7, MCLD, Pelita Commercial Centre, 98000 Miri",Sarawak,085-428888,4,186,4.4055332,114.0015977
205,225,GRAND RIVERVIEW HOTEL,"Jalan Post Office Lama, 15000 Kota Bharu",Kelantan,09-743 9988,4,163,6.1294445,102.2347447
206,226,HERITAGE CAMERON HIGHLANDS,"Jalan Gereja, Tanah Rata, 39000 Cameron Highlands",Pahang,05-491 3888,4,233,4.4705143,101.3721585
207,227,HILTON GARDEN INN PUCHONG,"JALAN DM2, TAMAN DESA MILLENIA 47150 PUCHONG",Selangor,03-8084 1299,4,241,2.9879687,101.5958703
208,228,HOLIDAY INN JOHOR BAHRU CITY CENTRE,"08-01, Komtar JBCC, Jalan Tun Abdul Razak, 80000 Johor Bahru,",Johor,07-2078888,4,266,1.4639632,103.7627382
209,229,HOLIDAY INN RESORT PENANG,"72, Batu Ferringhi, 11100 Batu Ferringhi",Pulau Pinang,04 - 8886 6620,4,156,5.4750544,100.24941
210,230,HOLIDAY VILLA ALOR STAR,"Lot 162  163, Jalan Tunku Ibrahim, 05000 Alor Setar",Kedah,04-734 9999,4,177,6.117487,100.370132
211,231,HOLIDAY VILLA BEACH  RESORT  SPA CHERATING,"Lot 1303, Mukim Sungai Karang, Cherating, 26080 Kuantan",Pahang,09-581 9500,4,142,4.129589,103.3867379
212,232,HOLIDAY VILLA JOHOR BAHRU CITY CENTRE," SULAIMAN, TAMAN ABAD, 80250 JOHOR BAHRU",Johor,07-290 3388,4,183,1.482543,103.7595973
213,233,HOLIDAY VILLA LANGKAWI BEACH RESORT  SPA LANGKAWI,"Lot 1698, Pantai Tengah, Mukim Kedawang, 07000 Langkawi",Kedah,04-9529999,4,250,6.2871945,99.7339302
214,234,HOMPTON BY THE BEACH PENANG,"NO. 533, JALAN C.M. HASHIM, 11200 TANJUNG TOKONG",Pulau Pinang,04-3735533,4,166,5.4635364,100.3051766
215,235,HORIZON HOTEL,"Jalan Pantai, Beg Berkunci 2084, 88999 Kota Kinabalu",Sabah,088-518000,4,193,5.9847112,116.0766962
216,236,HOTEL ARMADA PETALING JAYA,"Lot 6 Lorong Utara C, Seksyen 52, 46200 Petaling Jaya",Selangor,03-7954 6888,4,182,3.1041739,101.6399765
217,237,HOTEL AWANA GENTING HIGHLANDS,"KM 13, Genting Highlands, 69000 Genting Highland",Pahang,03-6436 9000,4,222,3.4235583,101.7916268
218,238,HOTEL CASUARINA @ MERU IPOH,"PT 245010, Bulatan Meru Raya, Medan Meru Bistari,30020 Ipoh",Perak,05-529 9999,4,270,4.6708222,101.0763969
219,239,HOTEL CONCORDE SHAH ALAM,"3, Jalan Tg.Ampuan Zabedah C9/C, 40100 Shah Alam",Selangor,03-5512 2200,4,244,3.08473,101.5220902
220,240,HOTEL DOUBLETREE BY HILTON JOHOR BAHRU,"No.12, Jalan Ngee Heng, 80000 Johor Bahru",Johor,07-268 6868,4,141,1.4652735,103.7596854
221,241,HOTEL EXCELSIOR,"NO.43, JALAN SULATN ABDUL JALIL, 30300 IPOH",Perak,05-253 6606,4,229,4.597398,101.086583
222,242,HOTEL GRANADA JOHOR BAHRU,"No. 55 Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru",Johor,07-231 8888,4,165,1.4818952,103.6582482
223,243,HOTEL GRAND CONTINENTAL KUALA TERENGGANU,"Daerah 8,Jalan Sultan Zainal Abidin, 20000 Kuala Terengganu",Terengganu,09-6251888,4,294,5.3349013,103.1463058
224,244,HOTEL GRAND MARGHERITA,"JALAN TUNKU ABDUL RAHMAN, P.O. BOX 2362, KUCHING 93100 KUCHING",Sarawak,082-532111,4,279,1.5582181,110.3515528
225,245,HOTEL GRAND SEASONS,"No 72, Jalan Pahang, 50350 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2697 8888,4,175,3.169823,101.6980231
226,246,HOTEL GRANDIS,"Suria Sabah Shopping Mall 1, Jalan Tun Fuad Stephens, 88000 Kota Kinabalu",Sabah,088-522 888,4,228,5.9869207,116.0772856
227,247,HOTEL JEN PENANG BY SHANGRI-LA,"Jalan Megazine, 10300 Georgetown",Pulau Pinang,04 - 2622622,4,271,5.4124306,100.3319163
228,248,HOTEL JEN PUTERI HARBOUR,"PERSIARAN PUTERI SELATAN, PUTERI HARBOUR, 79000 ISKANDAR PUTERI",Johor,07-560 8888,4,219,1.4168483,103.6566859
229,249,HOTEL LE GRANDEUR PALM RESORT,"Jalan Persiaran Golf Off Jalan Jumbo, 81250 Senai",Johor,07-599 6000,4,227,1.6407016,103.660982
230,250,HOTEL PARK AVENUE SG. PETANI,"E1, Jalan Indah 2, Tmn Sejati Indah, 08000 Sg. Petani",Kedah,04-431 7777,4,286,5.6142205,100.4868502
231,251,HOTEL PERDANA KOTA BHARU,"Jalan Mahmood, Bandar Kota Bharu, 15000 Kota Bharu",Kelantan,09-7458888,4,256,6.1241752,102.2419658
232,252,HOTEL ROYAL KUALA LUMPUR,"Jalan Walter Granier, 55100 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2148 6888,4,261,3.14613,101.713123
233,253,HOTEL ROYAL PENANG,"No. 3, Jalan Larut, Off Jalan Burmah, 10050 Pulau Pinang",Pulau Pinang,04-2267888,4,294,5.4218958,100.3253637
234,254,HOTEL STRIPES KUALA LUMPUR,"25 JALAN KAMUNTING, 50300",Wilayah Persekutuan Kuala Lumpur,03-20380000,4,168,3.1571269,101.7006309
235,255,HOTEL TENERA,"Koperasi Permodelan FELDA Malaysia Berhad, Persiaran Kemajuan,43650 Bandar Baru Bangi",Selangor,03-89299600,4,282,2.948879,101.7577814
236,256,"HYATT HOUSE KUALA LUMPUR, MONT039 KIARA","G-2 ARCORIS, NO. 10 JALAN MONT 039 KIARA, 50480",Wilayah Persekutuan Kuala Lumpur,03-6419 8888,4,296,3.1681185,101.6518685
237,257,IBIS KUALA LUMPUR CITY CENTRE,"MENARA KOLAPIS, 32 JALAN YAP KWAN SENG, 50450",Wilayah Persekutuan Kuala Lumpur,03-2770 6419,4,271,3.1632131,101.7144355
238,258,IBIS MELAKA,"249, JALAN BENDAHARA, 75100",Melaka,06-222 8888,4,269,2.1978086,102.2520872
239,259,ICONIC HOTEL,"NO.71, JALAN ICON CITY,14000 BUKIT MERTAJAM",Pulau Pinang,04-5059988,4,161,5.3421212,100.4329393
240,260,IMPERIAL HOTEL KUCHING,"3rd Floor, Boulevard Shopping Mall, Jln Datuk Tawi Sli,93250 Kuching",Sarawak,082-588 999,4,209,1.5096909,110.3360013
241,261,IMPERIAL HOTEL MIRI,"Lot 827, Blok 9, MCLD, Jalan Pos, 98000 Miri",Sarawak,085-431133,4,173,4.3994,113.9905
242,262,IMPERIAL PALACE HOTEL,"Lot 1120, Block 7, Jalan Sehati, MCLD, 98000 Miri",Sarawak,085-437799,4,242,4.4047054,114.0003105
243,263,IMPIANA HOTEL SENAI,"PTD 103232, JALAN IMPIAN SENAI UTAMA 2, TAMAN IMPIAN SENAI, 81400 SENAI",Johor,07-5958899,4,218,1.5939583,103.646835
244,264,IMPIANA KLCC HOTEL  SPA,"13, Jalan. Pinang, 50450 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2147 1111,4,246,3.1535593,101.7113219
245,265,IMPIANA RESORT CHERATING,"KM 32, Jalan Kuantan - Kemaman, Cherating, 26000 Cherating",Pahang,09-581 9000,4,260,4.1006316,103.3814297
246,266,IXORA HOTEL,"Jalan Baru, Bandar Perai Jaya, 13600 Perai",Pulau Pinang,04-382 8888,4,242,5.3783863,100.3991725
247,267,"JAPAMALA RESORT		","Kampung Lanting, 26800 Rompin	",Pahang,09-419 7777,4,237,2.74486,104.12406
248,268,JINHOLD HOTEL  SERVICED APARTMENT,"LOT 14735 (PARENT LOT 105) BLOCK 5, LAMBIR LAND DISTRICT, JALAN AIRPORT, 98000 MIRI",Sarawak,085-638555,4,140,4.198371,114.042873
249,269,KINGS GREEN HOTEL,"28, Jalan Tun Perak, 75300 Melaka",Melaka,06-2881091,4,135,2.2094729,102.2438395
250,270,KINGWOOD HOTEL SIBU,"No.12, Lorong Lanang 4, P.O. Box 1201, 96000 Sibu",Sarawak,084-335888,4,283,2.2832588,111.832703
251,271,KINTA RIVERFRONT HOTEL  SUITES,"2, Jalan Lim Bo Seng, 30000 Ipoh",Perak,05-245 8888,4,279,4.600042,101.0845459
252,272,KLANA RESORT SEREMBAN,"Jalan Penghulu Cantik Taman Tasik Seremban, 70100 Seremban",Negeri Sembilan,06-762 7888,4,286,2.7208334,101.9522393
253,273,KSL RESORT,"L1-95, KSL City, No.33, Jalan Seladang, Tmn Abad, 80250 Johor Bahru",Johor,07-288 2999,4,130,1.4854384,103.7628811
254,274,LAGUNA REDANG ISLAND RESORT,"S-5, Wisma Tenang, Jalan Sultan Sulaiman 20000 Kuala Terengganu",Terengganu,09-631 0883,4,257,5.3307999,103.1447839
255,275,"LAKE KENYIR RESORT, TAMAN NEGARA","Pengkalan Gawi, Hulu Terengganu, 21700 Kuala Berang",Terengganu,09-6668888,4,210,5.13907,102.802117
256,276,LANSON PLACE BUKIT CEYLON SERVICED APARTMENT,"10, Jalan Ceylon 50200",Wilayah Persekutuan Kuala Lumpur,03-2725 8888,4,253,3.147596,101.7049614
257,277,LEMBAH IMPIAN COUNTRY HOMES,"KM 45, Kampung Kandazon, Jalan Putatan-Ramavah, 89507 Penampang",Sabah,088-766117,4,180,5.8805237,116.0497337
258,278,LEXIS PORT DICKSON,"No 2 Jalan Seremban, 71000 Port Dickson",Negeri Sembilan,06-653 2000,4,260,2.5498877,101.7959357
259,279,LIKAS SQUARE APARTMENT HOTEL,"No. 1, Lorong Likas Square, Jalan Istiadat , 88400 Kota Kinabalu",Sabah,088-252233,4,137,5.9900357,116.0925311
260,280,LIU MEN MELAKA,"NO. 48-56, JALAN TOKONG, 75200",Melaka,06-288 1161,4,134,2.1979008,102.2463842
261,281,LOTUS DESARU BEACH RESORT  SPA,"PTD 1854, Jalan Desaru, P.O Box 31, Bandar Penawar, 81930 Kota Tinggi",Johor,07- 884 2800,4,270,1.5519059,104.2576114
262,282,M ROOF HOTEL  RESIDENCES,"JALAN DATO LAU PAK KUAN, 31400 IPOH",Perak,05-547 1777,4,286,4.6123055,101.1098455
263,283,M SUITES HOTEL,"No.16, Jalan Skudai, Straits View, 80200 Johor Bahru",Johor,07-221 1000,4,135,1.4651131,103.73041
264,284,M.S GARDEN HOTEL ,"Lot 5  10, Lorong Gambut, Off Jalan. Beserah, 25300 Kuantan",Pahang,09-511 8888,4,144,3.8131745,103.3306395
265,285,MAHKOTA HOTEL MELAKA,"No. 16, Jalan Syed Abdul Aziz, 75000 Melaka Tengah",Melaka,06-2812828,4,295,2.1870273,102.2506055
266,286,MEGA HOTEL,"Lot 907, Jln. Merbau, P.O. Box 1165, 98000 Miri",Sarawak,085-432432,4,200,4.396883,113.9881236
267,287,MELIA HOTEL,"No.16, Jalan Imbi, 55100 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2142 8333,4,215,3.1432741,101.7098095
268,288,MERCURE KOTA KINABALU CITY CENTRE,"NO.41, JALAN GAYA, 88000 KOTA KINABALU",Sabah,+6015 4875 1881,4,201,5.9882374,116.079567
269,289,MERCURE KUALA LUMPUR SHAW PARADE,"NO. 152, CHANGKAT THAMBI DOLLAH, 55100",Wilayah Persekutuan Kuala Lumpur,03-9224 3030,4,266,3.139927,101.712005
270,290,MERCURE SELANGOR SELAYANG,"NO. B-G-12, DATARAN EMERALD, JALAN PS 11, PRIMA SELAYANG, 68100 BATU CAVES",Selangor,03-6128 9999,4,266,3.2351389,101.672802
271,291,MERITZ HOTEL,"Lot 1079, Block 9, MCLD Jalan Miri, Pujut, 98000 Miri",Sarawak,085-417888,4,290,4.4053222,114.0032015
272,292,MIMPI PERHENTIAN RESORT,"LOT 16, KAMPUNG PASIR PANJANG, PULAU PEREHENTIAN, 22300",Terengganu,09-691 1818,4,183,5.909231023,102.7479949
273,293,MINES WELLNESS RESORT,"The Mines Resort City, Jalan Dulang.Sri Kembangan, 43300 Seri Kembangan",Selangor,03-8943 6688,4,153,3.0277025,101.7196243
274,294,MING GARDEN HOTEL  RESIDENCES,"Lorong Ming Garden, Jalan Coastal, 88000 Kota Kinabalu",Sabah,088-528 888,4,250,5.9667491,116.0644401
275,295,MITC HOTEL MELAKA INTERNATIONAL,"MELAKA INTERNATIONAL TRADE CENTRE, 75450",Melaka,06-233 1551,4,136,2.27102,102.2876399
276,308,PAN BORNEO HOTEL KOTA KINABALU,"ONE PLACE MALL, LORONG PUTAT 3, PUTATAN, 88200 KOTA KINABALU",Sabah,088-327 777,4,215,5.8918466,116.0479706
278,310,PARKCITY EVERLY HOTEL,"Jalan Tun Razak, 97000 Bintulu",Sarawak,085-418888,4,222,3.1911734,113.0384661
279,311,PAYA BEACH SPA  DIVE RESORT,"LOT 71  77 KAMPUNG PAYA, PULAU TIOMAN",Pahang,09-419 7100,4,172,2.7902494,104.1698463
280,312,PNB ILHAM RESORT,"Batu 10, Tanjung Biru, 71050 Port Dickson",Negeri Sembilan,06-662 6800,4,299,2.4156852,101.8574301
281,313,PNB PERDANA HOTEL  SUITES ON THE PARK KUALA LUMPUR,"No 10, Jalan Binjai, 50450 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-7490 3333,4,149,3.1581536,101.7190276
282,314,PREMIERE HOTEL,"Bandar Bukit Tinggi 1/KS6, Jalan Langat, 41200 Klang",Selangor,03-3325 6868,4,298,3.0076893,101.4415664
283,315,PRIMULA BEACH HOTEL,"JALAN PERSINGGAHAN, 20400 KUALA TERENGGANU",Terengganu,09-6222100/09-6233722,4,200,5.3284705,103.1516904
284,316,PROMENADE HOTEL KOTA KINABALU,"No.4, Lorong Api-Api 3, Api-Api Centre, 88000 Kota Kinabalu",Sabah,088-265555,4,142,5.975449,116.0704598
285,317,PULAI SPRINGS RESORT,"20KM, Jalan Pontian Lama, 81110 Pulai",Johor,07-5212121,4,156,1.558681,103.6209971
286,318,PUREST HOTEL SUNGAI PETANI,"NO. A-2 JALAN INDAH 1, TAMAN SEJATI INDAH, 08000 SUNGAI PETANI",Kedah,04-4303000,4,178,5.6144483,100.4820971
287,319,RAIA HOTEL  CONVENTION CENTRE ALOR SETAR,"5860 Mukim Titi Gajah, Daerah Kota Setar, 06020 Alor Setar",Kedah,04-740 3666,4,197,6.192244,100.3839908
288,320,RAIA HOTEL  CONVENTION CENTRE TERENGGANU,"Jalan Lapangan Terbang, Gong Badak, 21300 Kuala Nerus,",Terengganu,09-668 6666,4,271,5.3703184,103.098967
289,321,RAINBOW PARADISE BEACH RESORT,"527, Jalan Tanjung Bungah, 11200 Tanjung Bungah",Pulau Pinang,04 - 8999999,4,247,5.467183,100.2891769
290,322,RAMADA BY WYNDHAM MERIDIN JOHOR BAHRU,"No.5 Jalan Legoland, Bandar Medini Iskandar,",Johor,07-5318888,4,242,1.4218578,103.6299905
291,323,RAMADA SUITES KUALA LUMPUR CITY CENTRE,"NO. 1, LORONG CEYLON, BUKIT CEYLON, 50200",Wilayah Persekutuan Kuala Lumpur,03-2386 9221,4,195,3.1484473,101.7078524
292,324,RAWA ISLAND RESORT,"Tourist Centre, 86800, Mersing",Johor,07-7991204,4,262,2.4082288,103.8448134
293,325,RESORT WORLD LANGKAWI,"TANJUNG MALAI,07000 LANGKAWI ",Kedah,04-9555111,4,281,6.293806,99.727811
294,326,RH HOTEL,"Jalan Kampong Nyabor, P.O.Box 1762, 96008 Sibu",Sarawak,084-365999,4,248,2.2900672,111.8293455
295,327,ROYALE CHULAN BUKIT BINTANG,"17-21 JALAN BUKIT BINTANG, 55100",Wilayah Persekutuan Kuala Lumpur,03-2147 9898,4,209,3.1439773,101.7084626
296,328,"SABAH HOTEL, SANDAKAN","KM1, Jalan Utara, Peti Surat 275, 90703 Sandakan",Sabah,089-213299,4,236,5.8577579,118.084695
297,329,SABAH ORIENTAL HOTEL,"Lorong Kemajuan, 88000 Kota Kinabalu",Sabah,088-258998,4,269,5.9710083,116.0709289
298,330,SAMALAJU RESORT HOTEL,"Lot 132, Block 1, Kemena Land District, Samalaju Industrial Park, 97000 Bintulu",Sarawak,086-291999,4,179,3.5438547,113.3169446
299,331,SAND  SANDALS DESARU BEACH RESORT  SPA,"PTB 2263, JALAN DESARU, 81930 BANDAR PENAWAR",Johor,07-822 2222,4,221,1.5612484,104.2531841
300,332,SEAFEST HOTEL,"Jalan Kastam, P.O. Box 125, 91308 Semporna ",Sabah,089-782 333,4,133,4.4801926,118.6169277
301,333,SIPADAN -KAPALAI DIVE RESORT,"Pulau Kapalai, Jalan Causeway, 91300 Semporna ",Sabah,089-765 200,4,140,4.477955,118.61412
302,334,SOMERSET AMPANG KUALA LUMPUR,"Lot 117, Seksyen 89A, Jalan Ampang, 55000 Kuala Lumpur",Selangor,03-2723 8888,4,289,3.1576415,101.7495639
303,335,SOMERSET DAMANSARA UPTOWN PETALING JAYA,"NO.2A, JALAN SS21/37, DAMANSARA UTAMA, 47400 PETALING JAYA",Selangor,017-374 0909,4,275,3.135813,101.6234
304,336,SOMERSET PUTERI HARBOUR NUSAJAYA,"Persairan Puteri Selatan, Puteri Harbour, 79000 Nusajaya",Johor,03-2036 8188,4,197,1.4168483,103.6566859
305,337,STRAWBERRY PARK RESORT,"Lot 195  196, Jalan Strawberry Park, Brinchang, 39000 Tanah Rata",Pahang,05-491 1166,4,288,4.4953861,101.3798446
306,338,SUMMER BAY LANG ISLAND RESORT,"LOT 52, PASIR BESAR PULAU LANG TENGAH, MUKIM PULAU REDANG, 21090 KUALA TERENGGANU",Terengganu,09-631 3366,4,233,5.8005556,102.8936111
307,339,SUNWAY CLIO HOTEL,"Off Persiran Lagoon, Bandar Sunway, 47500 Selangor",Selangor,03-74928000,4,249,3.0723586,101.6089721
308,340,SUNWAY HOTEL GEORGETOWN,"33, Lorong Baru, Off Jalan Macalister, 10400 Georgetown",Pulau Pinang,04-229 9988,4,172,5.414308,100.3257145
309,341,SUNWAY HOTEL SEBERANG JAYA,"11, Lebuh Tenggiri Dua, Pusat Bandar Seberang Jaya, 13700 Seberang Jaya",Pulau Pinang,04-377 7788,4,183,5.3950099,100.3993094
310,342,SUNWAY PYRAMID HOTEL,"Persiaran Lagoon, Bandar Sunway, 47500 Subang Jaya, ",Selangor,03-7492 8000,4,295,3.0723586,101.6089721
311,343,SWISS GARDEN BEACH RESORT DAMAI LAUT,"Jalan Damai Laut, Off Jalan Teluk Senangin, 32200 Lumut",Perak,05-684 3333,4,201,4.2902804,100.6124188
312,344,SWISS GARDEN RESORT  SPA KUANTAN,2656-2657 MUKIM SUNGAI KARANG BALOH BEACH ,Pahang,09-548 8288,4,196,3.9360235,103.3695
313,345,SWISS-BELHOTEL KUANTAN,"Jalan Tanjung Lumpur 1, Kuantan Waterfront Resort City, 26060 Kuantan",Pahang,09-404 8888,4,158,3.775025,103.3200476
314,346,SWISS-GARDEN HOTEL  RESIDENCES,"117, Jalan Pudu, 55100 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-27851111,4,132,3.1438258,101.7052282
315,347,SYMPHONY SUITES,"No. 41, Lapangan Symphony, Busines Park, Jalan Lapangan Suites, 31350 Ipoh",Perak,05-312 2288,4,161,4.5604822,101.1120783
316,348,SYUEN HOTEL IPOH,"88, Jalan Sultan Abdul Jalil, 30300 Ipoh",Perak,05-253 8889,4,201,4.5977633,101.0884146
317,349,TAMU HOTEL  SUITES KUALA LUMPUR,"120 JALAN RAJA ABDULLAH, KAMPUNG BARU, 50300",Wilayah Persekutuan Kuala Lumpur,03-2603 1999,4,276,3.1634306,101.7025213
318,350,TANAH AINA FARRAH SORAYA ECO RESORT,"LOT 874, JALAN TRANS, 27600 RAUB",Pahang,016-6090493,4,240,3.528168,101.9053192
319,351,TH HOTEL  CONVENTION CENTRE ALOR SETAR,"Lot 3860, Mukim Titi Gajah, Seksyen 2, Bandar Anak Bukit,06020 Kota Setar",Kedah,04-740 3666,4,284,6.1841035,100.3743535
320,352,TH HOTEL  CONVENTION CENTRE KUALA TERENGGANU,"Jln Lapangan Terbang, Gong Badak,21300 Kuala Terengganu",Terengganu,09-6686866,4,194,5.3703184,103.098967
321,353,THE BOULEVARD KUALA LUMPUR,"Mid Valley City, Lingkaran Syed Putra 59200",Wilayah Persekutuan Kuala Lumpur,+60 3-2295 8000,4,265,3.1182461,101.6786285
322,354,THE CITY BAYVIEW HOTEL PENANG,"25-B, Farquhar Street, 10200 Georgetown",Pulau Pinang,04 - 2633161,4,166,5.422267,100.336297
323,355,THE EVERLY HOTEL PUTRAJAYA,"No.1, Jalan Alamanda 2, Precint 1, , 62100 Putrajaya",Wilayah Persekutuan Putrajaya,03-8892 2929,4,278,2.9393805,101.7110002
324,356,THE FEDERAL KUALA LUMPUR,"No.35, Jalan Bukit Bintang, 55100 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2148 9166,4,252,3.148326,101.714729
325,357,THE FRANGIPANI LANGKAWI,"Jalan Teluk Baru, Pantai Tengah, Mukim Kedawang , 07100 Langkawi ",Kedah,04-952 0000,4,280,6.282729,99.7308028
326,358,THE GRAND RENAI HOTEL,"Kota Sri Mutiara, Jalan Sultan Yahya Petra, 15150 Kota Bharu",Kelantan,09-746 2233,4,290,6.1133926,102.2496963
327,359,THE GUEST HOTEL  SPA ,"PT 4704, Jalan Ds 3/1, Bandar Dataran Segar, 71010 Port Dickson",Negeri Sembilan,06-651 7781,4,191,2.560319,101.818208
328,360,THE IMPERIAL HERITAGE MELAKA,"No. 1, Jalan Merdeka 1, Melaka Raya, 75000 Melaka",Melaka,06-289 9000,4,226,2.1900243,102.2488618
329,361,THE KATERINA HOTEL,"8, Jalan Zabedah, 83000 Batu Pahat",Johor,07-4337111,4,200,1.852586,102.935017
330,362,THE KLAGAN REGENCY,"TB-00-01, 1 BORNEO HYPERMALL, JALAN UMS, 1 BORNEO 88450 KOTA KINABALU",Sabah,088-829 888,4,206,6.0343158,116.1264963
331,363,THE LEGACY MELAKA / AVILLION LEGACY MELAKA,"146, Jln. Hang Tuah,75300 ",Melaka,06-2816868,4,240,2.2066625,102.2458454
332,364,THE LEGEND RESORT,"Lot 1290, Mukim Sg. Karang, Cherating, 26080 Cherating",Pahang,09-581 9818,4,202,4.129589,103.3867379
333,365,THE MAJESTIC MALACCA,"188, Jalan Bunga Raya, 75100 Melaka",Melaka,06-2898000,4,183,2.2002062,102.2514281
334,366,THE NORTHAM ALL SUITE PENANG,"55, JALAN SULTAN AHMAD SHAH, 10050 GEORGETOWN,",Pulau Pinang,04-3701111,4,205,5.4271276,100.3213299
335,367,THE PALACE HOTEL,"No.1, Jalan Tangki, Karamunsing, Beg Berkunci 75, 88100 Kota Kinabalu",Sabah,088-217 222,4,140,5.9729073,116.0758351
336,368,THE PEARL KUALA LUMPUR,"Batu 5, Jalan Klang Lama, 58000 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-7983 1111,4,174,3.1188637,101.6798345
337,369,THE PINES HOTEL,"33, Jalan Tun Sri Lanang 75100 Melaka",Melaka,06-240 2323,4,137,2.2045759,102.2521517
338,370,THE PUTERI PACIFIC,"The Kotaraya Jalan Abdullah Ibrahim, 80000 Johor Bahru",Johor,07-2199999,4,244,1.4594943,103.7630603
